0,786,Rubén Alcaraz,3,0,1,0,118.649107843137
0,810,Moi Gómez,3,0,1,0,118.526037037037
0,658,Thiago Mendes,3,0,1,0,118.498869047619
0,986,Daniele Baselli,3,0,1,0,118.460284313725
0,698,Otávio,3,0,1,0,118.191994949495
0,694,Adrien Thomasson,3,0,1,0,117.893235294118
0,724,Jonathan Ikoné,3,0,1,0,117.871078947368
0,980,Jasmin Kurti?,3,0,1,0,117.540555555556
0,681,Clément Grenier,3,0,1,0,117.526186868687
0,876,Ashley Westwood,3,0,1,0,117.493980392157
0,906,Mark Noble,3,0,1,0,117.301830645161
0,996,Sergej Milinkovi?-Savi?,3,0,1,0,117.063870967742
0,668,Xavier Chavalerin,3,0,1,0,117.060444444444
0,1003,Marco Parolo,3,0,1,0,116.800980392157
0,673,Julian Draxler,3,0,1,0,116.711588709677
0,924,Alex Iwobi,3,0,1,0,116.639107142857
0,843,Enis Bardhi,3,0,1,0,116.558703703704
0,1031,Mario Pašali?,3,0,1,0,116.215575757576
0,732,Antonin Bobichon,3,0,1,0,116.050833333333
0,1028,Bryan Cristante,3,0,1,0,116.049880952381
0,718,Jeff Reine-Adélaïde,3,0,1,0,116.043630952381
0,985,Radja Nainggolan,3,0,1,0,115.979
0,691,Mathieu Cafaro,3,0,1,0,115.95287254902
0,785,Sergi Darder,3,0,1,0,114.967450980392
0,918,Michail Antonio,3,0,1,0,114.815575757576
0,943,Theo Walcott,3,0,1,0,114.761664414414
0,670,Youcef Atal,3,0,1,0,114.647729885057
0,1059,Artur Ioni??,3,0,1,0,114.528655405405
0,788,Adrián Embarba,3,0,1,0,114.329407407407
0,754,Toni Kroos,3,0,1,0,114.018095238095
0,781,Míchel Herrero,3,0,1,0,113.849702380952
0,764,Éver Banega,3,0,1,0,113.699416666667
0,896,Lucas Torreira,3,0,1,0,113.580637254902
0,804,Pablo Fornals,3,0,1,0,113.567678571429
0,701,Abdoulaye Touré,3,0,1,0,113.19537254902
0,711,Matthieu Dossevi,3,0,1,0,112.78375
0,973,Cristiano Biraghi,3,0,1,0,112.748851851852
0,716,Jimmy Durmaz,3,0,1,0,112.641851851852
0,665,Naïm Sliti,3,0,1,0,111.94994047619
0,767,Casemiro,3,0,1,0,111.912945402299
0,847,Fabián Orellana,3,0,1,0,111.885699494949
0,865,Idrissa Gueye,3,0,1,0,111.583446969697
0,747,Eddy Gnahoré,3,0,1,0,111.266990196078
0,1036,Marco Benassi,3,0,1,0,110.84625
0,1021,Gerson,3,0,1,0,110.435925925926
0,1016,Rolando Mandragora,3,0,1,0,110.246428571429
0,1045,Jens Stryger Larsen,3,0,1,0,109.755407407407
0,882,Jean-Michaël Seri,3,0,1,0,109.702333333333
0,942,Jack Cork,3,0,1,0,109.456686936937
0,888,Jordan Henderson,3,0,1,0,109.19325
0,765,Joaquín,3,0,1,0,108.993888888889
0,872,Henrikh Mkhitaryan,3,0,1,0,108.927083333333
0,1010,Nicolò Barella,3,0,1,0,108.850833333333
0,769,Borja Garcia,3,0,1,0,108.639982323232
0,908,Víctor Camarasa,3,0,1,0,108.41125
0,998,Blaise Matuidi,3,0,1,0,108.36511827957
0,959,Casimir Ninga,3,0,1,0,107.751237373737
0,822,Franco Vázquez,3,0,1,0,107.733254901961
0,705,Lucas Ocampos,3,0,1,0,107.519931372549
0,884,James Ward-Prowse,3,0,1,0,107.435307692308
0,793,Óscar Rodríguez,3,0,1,0,106.990518817204
0,1025,Mohamed Fares,3,0,1,0,106.990476190476
0,982,Steven? N'Zonzi,3,0,1,0,106.78
0,871,Étienne Capoue,3,0,1,0,106.591618686869
0,1035,Karol Linetty,3,0,1,0,106.575166666667
0,726,Ibrahima Sissoko,3,0,1,0,106.504916666667
0,692,Benjamin André,3,0,1,0,106.4325
0,829,Alfonso Pedraza,3,0,1,0,106.427549019608
0,696,Jacques-Alaixys Romao,3,0,1,0,106.330481481481
0,901,Tom Cairney,3,0,1,0,106.121793010753
0,771,Thomas Partey,3,0,1,0,105.856416666667
0,663,Marco Verratti,3,0,1,0,105.829730769231
0,1013,Timothy Castagne,3,0,1,0,105.309476190476
0,619,Pere Pons,3,0,1,0,105.26881372549
0,879,Aaron Mooy,3,0,1,0,105.087155172414
0,1009,Ivan Radovanovi?,3,0,1,0,104.803511904762
0,964,Luis Alberto,3,0,1,0,104.680262345679
0,978,Emre Can,3,0,1,0,104.678149425287
0,1006,Albin Ekdal,3,0,1,0,104.35375
0,1019,Tomás Rincón,3,0,1,0,104.284549019608
0,699,Luiz Gustavo,3,0,1,0,104.283611111111
0,695,Angelo Fulgini,3,0,1,0,104.281252688172
0,789,William Carvalho,3,0,1,0,104.130833333333
0,683,Maxwel Cornet,3,0,1,0,103.07974691358
0,844,Ángel Correa,3,0,1,0,103.063740740741
0,817,Sofiane Boufal,3,0,1,0,102.817380952381
0,686,Pierre Lees Melou,3,0,1,0,102.803333333333
0,870,Dele Alli,3,0,1,0,102.595833333333
0,768,Alex Granell,3,0,1,0,102.581083333333
0,637,Ryan Sessegnon,3,0,1,0,102.55505952381
0,893,Jefferson Lerma,3,0,1,0,102.1075
0,1027,Soualiho Meïté,3,0,1,0,101.972083333333
0,1022,Darko Lazovi?,3,0,1,0,101.904035353535
0,947,Demarai Gray,3,0,1,0,101.746382352941
0,819,Andrés Guardado,3,0,1,0,101.68463172043
0,892,Solly March,3,0,1,0,101.651428571429
0,779,Cristian Tello,3,0,1,0,101.448856321839
0,848,Álvaro García,3,0,1,0,101.42005952381
0,733,Paul Lasne,3,0,1,0,101.323273809524
0,697,Thomas Monconduit,3,0,1,0,101.156227272727
0,1051,Hamed Junior Traorè,3,0,1,0,101.136416666667
0,919,Mattéo Guendouzi,3,0,1,0,100.868810606061
0,977,Stefano Sensi,3,0,1,0,100.695142857143
0,875,Mesut Özil,3,0,1,0,100.523888888889
0,912,Mateo Kova?i?,3,0,1,0,100.523333333333
0,796,Thomas Lemar,3,0,1,0,100.48613172043
0,975,Robin Gosens,3,0,1,0,100.39080952381
0,933,Will Hughes,3,0,1,0,100.160666666667
0,783,Okay Yoku?lu,3,0,1,0,99.7202777777778
0,807,Óscar Plano,3,0,1,0,99.6723813131313
0,730,Thomas Mangani,3,0,1,0,99.5346436781609
0,835,Gonzalo Escalante,3,0,1,0,99.38625
0,1044,Andrea Poli,3,0,1,0,99.2697222222222
0,1020,Simone Missiroli,3,0,1,0,99.1968921568627
0,802,Aleix García,3,0,1,0,99.1684274193548
0,666,Ibrahim Sangaré,3,0,1,0,99.1052380952381
0,1040,Seko Fofana,3,0,1,0,99.0118521505376
0,1007,Tiemoué Bakayoko,3,0,1,0,98.9372553763441
0,994,Manuel Locatelli,3,0,1,0,98.9168620689655
0,891,Fabinho,3,0,1,0,98.8971904761905
0,916,Nemanja Mati?,3,0,1,0,98.7987619047619
0,795,Ibai Gómez,3,0,1,0,98.2751666666667
0,921,Jonny Castro,3,0,1,0,98.2114318181818
0,713,Pierrick Capelle,3,0,1,0,98.044858974359
0,661,Dani Alves,3,0,1,0,98.0242898550725
0,738,Prince Oniangué,3,0,1,0,97.9453521505376
0,1015,Rodrigo Bentancur,3,0,1,0,97.7273575268817
0,1018,Matías Vecino,3,0,1,0,97.5863888888889
0,903,Aaron Ramsey,3,0,1,0,97.3672857142857
0,936,Jeffrey Schlupp,3,0,1,0,97.2102777777778
0,938,Davy Pröpper,3,0,1,0,97.0688888888889
0,840,Stanislav Lobotka,3,0,1,0,96.8416505376344
0,897,Ross Barkley,3,0,1,0,96.300037037037
0,816,David Ferreiro,3,0,1,0,96.1671428571428
0,740,Ludovic Blas,3,0,1,0,96.0122450980392
0,828,Nemanja Maksimovi?,3,0,1,0,95.866962962963
0,899,Robert Snodgrass,3,0,1,0,95.8023156565656
0,905,Jesse Lingard,3,0,1,0,95.6131604938272
0,814,Igor Zubeldia,3,0,1,0,95.4031742424243
0,890,Ruben Loftus-Cheek,3,0,1,0,95.3374444444444
0,728,Jordan Ferri,3,0,1,0,95.2919047619048
0,997,Manuel Lazzari,3,0,1,0,95.1688257575757
0,744,Étienne Didot,3,0,1,0,94.8695833333333
0,742,Juan Otero,3,0,1,0,94.6379191919192
0,827,Carlos Soler,3,0,1,0,94.4568655913979
0,914,Dale Stephens,3,0,1,0,94.4302777777778
0,675,Jonas Martin,3,0,1,0,94.3070108695652
0,1038,Daniel Bessa,3,0,1,0,94.1733921568627
0,813,Mikel Merino,3,0,1,0,94.1407385057471
0,787,Esteban Granero,3,0,1,0,94.0636666666667
0,841,Manu García,3,0,1,0,94.0075196078431
0,925,Moussa Sissoko,3,0,1,0,93.9940287356322
0,880,Xherdan Shaqiri,3,0,1,0,93.953
0,799,Isco,3,0,1,0,93.8008055555556
0,677,Ruben Aguilar,3,0,1,0,93.4960890804598
0,710,Aleksandr Golovin,3,0,1,0,93.4144444444445
0,1037,Lorenzo De Silvestri,3,0,1,0,93.3331666666667
0,777,Gonçalo Guedes,3,0,1,0,93.0308333333333
0,873,Pascal Groß,3,0,1,0,92.5070833333333
0,945,Bernard,3,0,1,0,92.4806176470588
0,721,Mehdi Abeid,3,0,1,0,92.3549871794872
0,987,Lucas Leiva,3,0,1,0,92.1642191358025
0,1060,Antonino Barillà,3,0,1,0,91.9512258064516
0,806,Ruben Rochina,3,0,1,0,91.8721944444444
0,639,Jeff Hendrick,3,0,1,0,91.70925
0,920,Alex Pritchard,3,0,1,0,91.1388888888889
0,915,Jonathan Hogg,3,0,1,0,90.5601120689655
0,641,Junior Hoilett,3,0,1,0,90.4995833333333
0,1050,Mehdi Bourabia,3,0,1,0,90.1525
0,861,Philip Billing,3,0,1,0,90.0977469135802
0,926,Oriol Romeu,3,0,1,0,89.7464059139785
0,811,Rubén Pérez,3,0,1,0,89.7015940860215
0,825,Roque Mesa,3,0,1,0,89.6644650537634
0,684,Youssef Aït Bennasser,3,0,1,0,89.6168205128205
0,1023,Gastón Ramírez,3,0,1,0,89.6148981481482
0,679,Nicolas Benezet,3,0,1,0,89.4620833333333
0,1043,Alfred Duncan,3,0,1,0,89.1900384615385
0,821,Samuel Chukwueze,3,0,1,0,88.9518205128205
0,704,Romain Hamouma,3,0,1,0,88.8823148148148
0,798,Denis Cheryshev,3,0,1,0,88.7953055555556
0,930,Harry Winks,3,0,1,0,88.779
0,649,Raman Chibsah,3,0,1,0,88.3968333333333
0,805,Óscar Melendo,3,0,1,0,88.2349166666667
0,832,Marc Cucurella,3,0,1,0,88.2153924731183
0,706,Kevin Strootman,3,0,1,0,87.97
0,902,Jóhann Guðmundsson,3,0,1,0,87.9608103448276
0,651,Përparim Hetemaj,3,0,1,0,87.8869444444445
0,932,Naby Keïta,3,0,1,0,87.87625
0,1001,Raffaele Maiello,3,0,1,0,87.8163103448276
0,622,José Pozo,3,0,1,0,87.7463735632184
0,934,Stuart Armstrong,3,0,1,0,87.5283189655172
0,803,Arthur,3,0,1,0,87.2358518518518
0,1042,Valter Birsa,3,0,1,0,87.2223563218391
0,790,Dani Ceballos,3,0,1,0,86.8723369565217
0,852,Fran Beltran,3,0,1,0,86.8244444444445
0,752,Romain Amalfitano,3,0,1,0,86.6888333333333
0,1011,Emanuele Giaccherini,3,0,1,0,86.6416666666667
0,849,Jason,3,0,1,0,86.2136111111111
0,737,Xeka,3,0,1,0,86.0921944444445
